"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"475","1565836_at","LOC100506411","100506411","uncharacterized LOC100506411",-0.449960063143748,7.75950029808662,-1.50074519613119,0.15333836390615,0.28795186431222,-5.11243089552016
"476","1565862_a_at","TJP2","9414","tight junction protein 2",-0.00218328678179081,7.39772611782956,-0.00628839562944979,0.995062131275045,0.997068008261879,-6.18173249286496
"477","1565939_at","C5orf22","55322","chromosome 5 open reading frame 22",0.883332527050993,7.0853397792672,2.40868799156176,0.0287329109758641,0.119356810955365,-3.68493598365238
"478","1566102_at","TTLL5","23093","tubulin tyrosine ligase like 5",-0.268768079834217,6.30169482164885,-0.858921208710012,0.403356718522671,0.554290999223455,-5.81468437629064
"479","1566303_s_at","PPP1R11","6992","protein phosphatase 1 regulatory inhibitor subunit 11",0.447868117261217,9.93226222889523,1.36197970663073,0.192500206630619,0.334022235290719,-5.29043586081198
"480","1566402_at","SNORA68","26780","small nucleolar RNA, H/ACA box 68",0.612737265939776,6.35771797982953,1.92995711161317,0.0719532292200041,0.183114070729415,-4.48696426870715
"481","1566671_a_at","PDXK","8566","pyridoxal kinase",0.269659287061883,7.80259775221147,0.953815761663665,0.354687325514286,0.507529892168528,-5.73157615671796
"482","1566764_at","MACC1","346389","MET transcriptional regulator MACC1",0.100702274205473,7.09231104625676,0.326195102768493,0.748600773795631,0.834831373651374,-6.12771051715946
"483","1566901_at","TGIF1","7050","TGFB induced factor homeobox 1",0.437872743146799,5.89279020896801,1.18595544940326,0.253345147003757,0.404536252670072,-5.49656202881137
"484","1567032_s_at","ZNF160","90338","zinc finger protein 160",0.51214375110647,6.82206710066668,1.795347579055,0.0919435057908521,0.210993195272547,-4.69418893393979
"485","1567458_s_at","RAC1","5879","Rac family small GTPase 1",0.850976254094212,10.9041642522035,2.13349934521049,0.0490902703732356,0.152338477502235,-4.15720783184704
"486","1567627_at","CD74","972","CD74 molecule",0.773534350043601,10.6656280411983,2.78192311960846,0.0135453411869472,0.0917083234187408,-3.00762664996176
"487","1568126_at","ANXA2","302","annexin A2",0.205667826662538,9.58021064210077,0.480474134985867,0.637541847020291,0.755938193787106,-6.06498217788911
"488","1568617_a_at","CAMSAP3","57662","calmodulin regulated spectrin associated protein family member 3",-0.697407403666793,9.12315220232373,-2.7645467809425,0.0140349521533287,0.0935483349748506,-3.03989249213804
"489","1568646_x_at","ZNF208","7757","zinc finger protein 208",-0.167810852787707,5.80279880361491,-0.513550227166305,0.614744800970065,0.739946340169526,-6.04849587413314
"490","1568647_at","LOC100505851","100505851","uncharacterized LOC100505851",-0.119014991998855,8.14056692695067,-0.256475820088993,0.80092657097687,0.87235448585777,-6.14829807781484
"491","1568752_s_at","RGS13","6003","regulator of G protein signaling 13",0.851024833016903,5.34589594649443,3.28131412173475,0.00481942265593475,0.0721340293072252,-2.06016052228479
"492","1568781_at","UROS","7390","uroporphyrinogen III synthase",-0.942432634164825,8.38400329038317,-2.22189293600752,0.0414191120990462,0.141351827758856,-4.00853413730818
"493","1568799_at","SLC16A1-AS1","100506392","SLC16A1 antisense RNA 1",0.529489094992991,6.07124778103622,1.58067413195151,0.133961731392919,0.264769098042346,-5.00413426218675
"494","1568807_a_at","RBM26-AS1","100505538","RBM26 antisense RNA 1",0.413494342647178,6.9044395297273,1.45449750662854,0.165583245790835,0.302127966683837,-5.17320246983423
"495","1568834_s_at","CCDC90B","60492","coiled-coil domain containing 90B",0.766089441445789,7.2461136529898,1.84824351279969,0.0835650772566706,0.200143518367828,-4.61386723215976
"496","1568854_at","LINC00240","100133205","long intergenic non-protein coding RNA 240",0.0998489196341819,6.091109791306,0.353125012514991,0.72870917729093,0.820957253279082,-6.11845734178127
"497","1568857_a_at","NBR1","4077","NBR1 autophagy cargo receptor",0.448988485800307,8.62642731844256,1.72258644684651,0.104674126437416,0.228264718439398,-4.80220778536588
"498","1568868_at","CYP27C1","339761","cytochrome P450 family 27 subfamily C member 1",-0.0309392250442482,9.20553942137999,-0.099253675320122,0.922197895231665,0.951443164986911,-6.17673311617412
"499","1568870_at","SLC24A4","123041","solute carrier family 24 member 4",-0.267278241816045,6.42987067212092,-0.927340466463235,0.367840320443784,0.519716127820294,-5.75554515898209
"500","1568882_at","LRTOMT","220074","leucine rich transmembrane and O-methyltransferase domain containing",0.101050456869126,7.08898544981483,0.328423620831376,0.746947470717524,0.833910209004969,-6.12697222573492
"501","1569003_at","VMP1","81671","vacuole membrane protein 1",0.685055031017168,7.57925953906027,1.60005600513589,0.129588805633475,0.259177611266949,-4.97726831249174
"502","1569040_s_at","ANKRD36BP2","645784","ankyrin repeat domain 36B pseudogene 2",0.316456207608242,6.56710758201924,1.14386565115816,0.269885462728586,0.422109232248989,-5.54238578515507
"503","1569044_at","CDC42BPG","55561","CDC42 binding protein kinase gamma",-0.717197477982884,8.6087377036376,-2.73634870922696,0.0148661247505824,0.0953868601754207,-3.09212155550904
"504","1569053_at","AP3M2","10947","adaptor related protein complex 3 subunit mu 2",0.311459065041394,6.18349489469732,1.1036865539574,0.28642153680563,0.43806117881192,-5.5848304670744
"505","1569106_s_at","SETD5","55209","SET domain containing 5",-0.0276811218568467,7.4395260326422,-0.0983871419428561,0.922874807808396,0.95192409306824,-6.17682035142228
"506","1569110_x_at","LOC728613","728613","programmed cell death 6 pseudogene",-0.093696877189009,8.80068092106251,-0.159692102402905,0.875167754201569,0.921575397117477,-6.16876559148781
"507","1569126_at","CCNC","892","cyclin C",0.257830170187155,7.2451622211025,0.927129980626327,0.36794621176676,0.519720160221658,-5.75573331405398
"508","1569183_a_at","CHM","1121","CHM Rab escort protein",0.195730954693293,5.61834765405438,0.700176907498037,0.494101404552919,0.636426834669286,-5.93587143505168
"509","1569189_at","TTC9C","283237","tetratricopeptide repeat domain 9C",0.626378414403065,7.30772461337942,2.14104173841141,0.0483878072489398,0.151878095683667,-4.14464325751022
"510","1569191_at","ZNF826P","664701","zinc finger protein 826, pseudogene",-0.120398215116765,6.03506363924324,-0.431882670875837,0.671721570519967,0.782124561796563,-6.08726849821993
"511","1569315_s_at","LINC00894","100272228","long intergenic non-protein coding RNA 894",0.0903371751434756,8.030523160828,0.290098901677292,0.775551529151638,0.854309218833995,-6.13897765312547
"512","1569330_at","STX18-AS1","100507266","STX18 antisense RNA 1 (head to head)",0.457946177952588,7.03758581360162,1.81240097972848,0.0891646504073514,0.206900904241359,-4.66845503198274
"513","1569433_at","SAMD5","389432","sterile alpha motif domain containing 5",-0.742708819169657,6.97184982790963,-1.49428002101013,0.155003393328197,0.289891403762487,-5.12101117162283
"514","1569436_at","TUSC8","400128","tumor suppressor candidate 8",0.142416944321138,5.81798053637229,0.460298933837995,0.651636497394277,0.768262850165172,-6.07451571859844
"515","1569453_a_at","LMNTD2-AS1","692247","LMNTD2 antisense RNA 1",0.045391246182021,8.22734602283617,0.1474223451461,0.884682393115377,0.926625185816094,-6.17068322651046
"516","1569566_at","TBC1D1","23216","TBC1 domain family member 1",0.307343642376424,5.42257199504375,1.19502439505696,0.249884768281954,0.400387157310729,-5.48650875862703
"517","1569608_x_at","LOC105379426","105379426","ankyrin repeat domain-containing protein 20A2",-0.268742254794459,9.40826887598743,-0.785720236914837,0.44377278640299,0.59169704853732,-5.87339239878833
"518","1569652_at","MLLT3","4300","MLLT3 super elongation complex subunit",0.752382229741928,8.02104077068563,2.84830134887432,0.0118229518136775,0.08940774954751,-2.88383043976613
"519","1569847_at","CGNL1","84952","cingulin like 1",-0.581902036048621,7.70562311515755,-1.76482816490162,0.0971075869040569,0.218729616224589,-4.73985201625074
"520","1569857_s_at","TPP2","7174","tripeptidyl peptidase 2",-0.510403111567797,7.35119508498145,-1.57583894263875,0.135071976122284,0.266204084233553,-5.01080025522579
"521","1569867_at","EME2","197342","essential meiotic structure-specific endonuclease subunit 2",-0.661521585208815,10.2802076956944,-2.69699478679087,0.0161059970452074,0.0980318933282478,-3.16473092758181
"522","1569886_a_at","GLB1L3","112937","galactosidase beta 1 like 3",0.49215182036175,8.80337043689327,1.44059083711048,0.16941966249222,0.306401139336951,-5.19119794894189
"523","1569940_at","SLC6A16","28968","solute carrier family 6 member 16",0.527553144069923,7.95216007581816,1.99429438706288,0.063853627256378,0.171958193209381,-4.38475561494001
"524","1570507_at","SCAF11","9169","SR-related CTD associated factor 11",0.57747092966914,8.21812050637319,2.0385310970102,0.0587734880509751,0.165894501247408,-4.31336595477833
"525","1570529_at","PUM3","9933","pumilio RNA binding family member 3",0.0328757229939765,7.57685931122882,0.11823981801286,0.907382899832984,0.942840648996539,-6.17463005983336
"526","1570571_at","CCDC91","55297","coiled-coil domain containing 91",0.123667572497324,7.48166823763929,0.316288498920715,0.755965601852733,0.839887774393212,-6.13093249491334
"527","1570585_at","MPZL3","196264","myelin protein zero like 3",0.515559258945571,6.39627572236968,1.84195196350717,0.084524810077481,0.201105255674912,-4.6234977420414
"528","1598_g_at","GAS6","2621","growth arrest specific 6",0.214352107222435,10.2405550864181,0.800713934555159,0.435292807327469,0.584988267350784,-5.86175698823416
"529","200008_s_at","GDI2","2665","GDP dissociation inhibitor 2",0.507997781741111,11.3990563493989,1.6605362976942,0.116718243438223,0.242673874650618,-4.89196577754583
"530","200601_at","ACTN4","81","actinin alpha 4",-0.571199449253561,11.0855398888001,-2.30445775616528,0.0352739980967379,0.131178933646097,-3.86699229090045
"531","200605_s_at","PRKAR1A","5573","protein kinase cAMP-dependent type I regulatory subunit alpha",1.09304158571527,11.1800689074806,2.4884194364641,0.0245210342433873,0.11223602243525,-3.54335090416676
"532","200611_s_at","WDR1","9948","WD repeat domain 1",-0.744904649269962,10.4906399435674,-3.18164029153187,0.00593206706359893,0.0749258941025096,-2.25168288339408
"533","200644_at","MARCKSL1","65108","MARCKS like 1",-0.643957381046166,11.4964573043577,-2.44865292743477,0.026542726990985,0.116520030411252,-3.61420597367754
"534","200702_s_at","DDX24","57062","DEAD-box helicase 24",-0.241448927878668,10.4640304261772,-0.895276772504038,0.384211052927602,0.535472220978844,-5.78376671438471
"535","200706_s_at","LITAF","9516","lipopolysaccharide induced TNF factor",0.456530472276112,10.7127534355624,1.36195943740997,0.192506470656249,0.334022235290719,-5.29046089419851
"536","200720_s_at","ACTR1A","10121","actin related protein 1A",-0.724180768766974,9.73685891029983,-3.14270192283283,0.00643260688581416,0.0770717062838816,-2.3262522919585
"537","200729_s_at","ACTR2","10097","actin related protein 2",0.608319459585141,10.6290430419382,1.50165916720336,0.153104190128935,0.287726354325763,-5.11121571461949
"538","200730_s_at","PTP4A1","7803","protein tyrosine phosphatase 4A1",0.064687276153359,8.0351281119359,0.155908869431245,0.878099438576943,0.923313230807192,-6.16937315819644
"539","200734_s_at","ARF3","377","ADP ribosylation factor 3",-0.435208671229805,10.283245615718,-1.81265975624279,0.0891230605071335,0.206900904241359,-4.6680633398474
"540","200745_s_at","GNB1","2782","G protein subunit beta 1",0.587084090246032,11.0024313303815,1.60532217917055,0.128421875010152,0.257661073011617,-4.96992873833819
"541","200751_s_at","HNRNPC","3183","heterogeneous nuclear ribonucleoprotein C",0.739517206230271,11.4073431068348,1.94643374662444,0.0697952134643662,0.180541255814362,-4.46097625247969
"542","200752_s_at","CAPN1","823","calpain 1",-0.206275749850548,9.90590647166345,-0.797752755986932,0.436959381155525,0.586302218513009,-5.86407093696122
"543","200769_s_at","MAT2A","4144","methionine adenosyltransferase 2A",0.5500197710076,8.21071167438127,1.82402808190034,0.087312820025438,0.205195941399061,-4.65082092082587
"544","200785_s_at","LRP1","4035","LDL receptor related protein 1",0.256014534223835,11.1073648077332,0.891308655776765,0.386270637341609,0.537406906166447,-5.78719741221122
"545","200790_at","ODC1","4953","ornithine decarboxylase 1",-1.06287925318135,9.93438210626051,-3.58708830510575,0.00254385839283637,0.0551875284689844,-1.46879789310764
"546","200828_s_at","ZNF207","7756","zinc finger protein 207",0.39764651617293,10.7915831882191,1.25958948089927,0.22629070652145,0.374312762301123,-5.41312697655495
"547","200890_s_at","SSR1","6745","signal sequence receptor subunit 1",0.461393793650291,10.0710520652413,1.75322274607221,0.0991371333381518,0.221947492480088,-4.75708239452458
"548","200900_s_at","M6PR","4074","mannose-6-phosphate receptor, cation dependent",0.321943222231736,8.3098726732423,1.13285002079354,0.274345995176649,0.425990077011717,-5.55414980057509
"549","200923_at","LGALS3BP","3959","galectin 3 binding protein",0.20365536272805,10.4458788476036,0.662412178982174,0.517350240047427,0.658469495533491,-5.96131122253309
"550","200924_s_at","SLC3A2","6520","solute carrier family 3 member 2",-0.75539841915948,9.79936246894507,-2.93208043473007,0.00995081680125057,0.0856191478724928,-2.72645710075019
"551","200927_s_at","RAB14","51552","RAB14, member RAS oncogene family",0.506082241266999,11.3569136022526,1.72061460107927,0.105039568602957,0.228764932656873,-4.80509413084774
"552","200935_at","CALR","811","calreticulin",-0.258202865653629,7.73037490967595,-0.921255023080414,0.370910197349118,0.522589674700825,-5.76096961886892
"553","200942_s_at","HSBP1","3281","heat shock factor binding protein 1",0.043285944556315,10.9479119793039,0.156168014527267,0.877898564013482,0.923294486422853,-6.16933200408551
"554","200962_at","RPL31","6160","ribosomal protein L31",0.310232244444387,7.90102741242179,0.86740287654047,0.398834741290328,0.549801157438758,-5.80757487136717
"555","200973_s_at","TSPAN3","10099","tetraspanin 3",0.247708124320953,10.3904855105303,0.889095532855205,0.387422531469764,0.538128309096187,-5.78910485053501
"556","200982_s_at","ANXA6","309","annexin A6",-0.063357249938333,11.1459917324283,-0.194262405070328,0.848471217865151,0.904414375087029,-6.16254188266911
"557","200998_s_at","CKAP4","10970","cytoskeleton associated protein 4",-0.0938268617343141,10.0067481075214,-0.371405839480224,0.715318578643711,0.812535136606852,-6.11176495043295
"558","201005_at","CD9","928","CD9 molecule",0.46783508853898,12.5507933368883,1.50100806652694,0.153270981760867,0.287932525885219,-5.11208144891377
"559","201008_s_at","TXNIP","10628","thioredoxin interacting protein",0.942536215477721,12.3034263775898,2.72491880786226,0.0152164093029494,0.0961548060274383,-3.11324468740918
"560","201016_at","EIF1AX","1964","eukaryotic translation initiation factor 1A X-linked",0.29687172852096,11.0880567815243,0.967858823556849,0.347844546803222,0.500293097825906,-5.71862008743929
"561","201042_at","TGM2","7052","transglutaminase 2",-0.0822341754535199,6.81756215063997,-0.294497924838581,0.772250317075305,0.851602667102719,-6.13767430705973
"562","201043_s_at","ANP32A","8125","acidic nuclear phosphoprotein 32 family member A",-0.805962326043106,9.96314322563897,-3.16532537674073,0.00613693207384749,0.0754992326353335,-2.2829456824663
"563","201050_at","PLD3","23646","phospholipase D family member 3",-0.783658637182585,9.76395398856761,-2.49371545249972,0.0242630903212233,0.111864096303943,-3.53387983931002
"564","201067_at","PSMC2","5701","proteasome 26S subunit, ATPase 2",0.00330211105507239,9.07226445244831,0.00958034660728498,0.992477245632833,0.996031680654996,-6.18170586683156
"565","201075_s_at","SMARCC1","6599","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1",0.202831468439554,10.0663582298844,0.609732339394595,0.550795582167467,0.686826431755922,-5.99457048124409
"566","201105_at","LGALS1","3956","galectin 1",-0.565985405821975,12.065146076756,-2.32181487458246,0.0340955796511312,0.128894026957044,-3.8369276502985
"567","201116_s_at","CPE","1363","carboxypeptidase E",0.390642116034492,9.82780577572916,1.22433120352728,0.238950220767101,0.38791121192422,-5.45359070343549
"568","201123_s_at","EIF5A","1984","eukaryotic translation initiation factor 5A",-0.0722594358374717,8.28946787470883,-0.162045169893507,0.87334527258995,0.920590365918627,-6.16838037920072
"569","201133_s_at","PJA2","9867","praja ring finger ubiquitin ligase 2",0.720645160710076,9.6882433278483,2.21117877270102,0.0422858527292324,0.143051536664151,-4.02671697229986
"570","201137_s_at","HLA-DPB1","3115","major histocompatibility complex, class II, DP beta 1",0.652544022799006,12.2801647674511,1.91470769585484,0.0740037480400507,0.185527257035924,-4.51089922984753
"571","201143_s_at","EIF2S1","1965","eukaryotic translation initiation factor 2 subunit alpha",0.00257535009943766,11.1734540157749,0.00798450748039435,0.993730311696298,0.996917386210129,-6.1817201539259
"572","201149_s_at","TIMP3","7078","TIMP metallopeptidase inhibitor 3",-0.746077960087563,8.25360787211662,-2.32473287373494,0.033901128984348,0.128532887627244,-3.83186312738233
"573","201151_s_at","MBNL1","4154","muscleblind like splicing regulator 1",0.907238775357755,7.67121122211382,2.5971228531704,0.0197155342969605,0.10523296824748,-3.3474050678276
"574","201164_s_at","PUM1","9698","pumilio RNA binding family member 1",0.0470070706648116,9.19464949822219,0.156637626614134,0.877534569402962,0.923104143497088,-6.1692572527113
"575","201181_at","GNAI3","2773","G protein subunit alpha i3",-0.140082527421262,9.40905101604934,-0.546645541859839,0.592336393534996,0.722899774737605,-6.03094101960145
"576","201195_s_at","SLC7A5","8140","solute carrier family 7 member 5",-0.578715965867147,11.8729771861986,-2.02413360605762,0.0603850505974089,0.167821533426115,-4.33669784175246
"577","201205_at","RRBP1","6238","ribosome binding protein 1",-0.358092582783303,9.86755225685484,-1.30791073492102,0.209802139391874,0.353808756634107,-5.35617251121883
"578","201211_s_at","DDX3X","1654","DEAD-box helicase 3 X-linked",0.387368590211713,8.48557881610448,1.20222411545285,0.247163522581946,0.397035926083865,-5.47848261965044
"579","201218_at","CTBP2","1488","C-terminal binding protein 2",0.603300861651043,10.1093333117954,2.00750849227234,0.0622958796903146,0.169757113537518,-4.36352360250814
"580","201221_s_at","SNRNP70","6625","small nuclear ribonucleoprotein U1 subunit 70",-0.141144833145837,11.432139058763,-0.525750509682679,0.606436422784637,0.734597818570055,-6.04214732691138
"581","201248_s_at","SREBF2","6721","sterol regulatory element binding transcription factor 2",-0.493081355054864,8.43351278785411,-2.0592672815168,0.0565212188589975,0.162892229525419,-4.27960022130974
"582","201250_s_at","SLC2A1","6513","solute carrier family 2 member 1",0.132671865328188,10.5091262878154,0.43630592338662,0.668577666344654,0.780162903973867,-6.0853354269723
"583","201259_s_at","SYPL1","6856","synaptophysin like 1",0.353051768916991,10.8688796187386,1.14718729339941,0.268551210437086,0.421052163496834,-5.53881973481696
"584","201291_s_at","TOP2A","7153","DNA topoisomerase II alpha",-0.623572907514939,10.3640203379308,-2.26136673550908,0.0383663029032069,0.136568343626806,-3.94117288613662
"585","201299_s_at","MOB1A","55233","MOB kinase activator 1A",0.793626587624903,7.69247402269851,2.05749558237804,0.0567105297311754,0.163176219032544,-4.28249255098299
"586","201309_x_at","NREP","9315","neuronal regeneration related protein",0.266428230970831,8.38333064152007,0.947564403255636,0.357763272871783,0.509943744482785,-5.73728972399713
"587","201311_s_at","SH3BGRL","6451","SH3 domain binding glutamate rich protein like",0.716823019853498,10.5922683948501,2.25614232950793,0.0387579531273667,0.136901341438682,-3.95012125660466
"588","201337_s_at","VAMP3","9341","vesicle associated membrane protein 3",0.289009614624792,8.80850375976473,1.04694081308223,0.311037954667655,0.46395441484234,-5.6425698547268
"589","201341_at","ENC1","8507","ectodermal-neural cortex 1",-0.280133366155294,11.2220602514223,-0.97585160773202,0.343991305031082,0.495883344445584,-5.71117140562521
"590","201353_s_at","BAZ2A","11176","bromodomain adjacent to zinc finger domain 2A",-0.717705814888226,7.17673921127009,-2.72385513595412,0.0152494092134471,0.0961548060274383,-3.11520899410534
"591","201387_s_at","UCHL1","7345","ubiquitin C-terminal hydrolase L1",-0.541702772634217,8.41573913274436,-1.59761484852081,0.130132799493469,0.259647880002,-4.98066483502336
"592","201393_s_at","IGF2R","3482","insulin like growth factor 2 receptor",0.613499567831761,9.96387055030719,2.07137444220796,0.0552429089974807,0.16112722617406,-4.25979847319268
"593","201417_at","SOX4","6659","SRY-box transcription factor 4",0.834724449619678,10.9834740812703,2.36778595487382,0.0311504383347172,0.123759476709437,-3.75680570613615
"594","201430_s_at","DPYSL3","1809","dihydropyrimidinase like 3",-0.172544584089589,9.00557091850271,-0.655603233664875,0.521607351958687,0.662383555709874,-5.96575664316429
"595","201444_s_at","ATP6AP2","10159","ATPase H+ transporting accessory protein 2",0.643098193533117,9.80635955619047,1.93728751258345,0.0709858317652031,0.182109631169813,-4.47541845939568
"596","201445_at","CNN3","1266","calponin 3",0.113954821977128,9.62400918615475,0.360560309640128,0.723251592266442,0.817222453268802,-6.11577541073767
"597","201451_x_at","RHEB","6009","Ras homolog, mTORC1 binding",0.636556387691511,9.87554292937409,1.76379761525082,0.0972863225970154,0.218872529517995,-4.74138505770908
"598","201455_s_at","NPEPPS","9520","aminopeptidase puromycin sensitive",0.644132180374553,11.8614242141381,2.15003361291187,0.0475624530800123,0.150749808778419,-4.12963381815852
"599","201456_s_at","BUB3","9184","BUB3 mitotic checkpoint protein",0.945708558721677,10.2914014889607,2.38593107755596,0.0300552181637312,0.121671248465327,-3.72498877985122
"600","201476_s_at","RRM1","6240","ribonucleotide reductase catalytic subunit M1",0.343467411771725,9.0307366440553,1.09569881889858,0.289796820434968,0.440414330302495,-5.59311537638567
"601","201481_s_at","PYGB","5834","glycogen phosphorylase B",-0.829182416581887,10.3908351458982,-2.83429856024229,0.0121676148199586,0.0896613676436721,-2.91001461518983
"602","201485_s_at","RCN2","5955","reticulocalbin 2",0.700443711423887,10.4497548837317,1.45772673699173,0.164702738668384,0.30121849667996,-5.16900521105813
"603","201490_s_at","PPIF","10105","peptidylprolyl isomerase F",0.0927209346684919,10.3883541168701,0.326632887575825,0.748275887500458,0.834812576416378,-6.12756587344949
"604","201506_at","TGFBI","7045","transforming growth factor beta induced",0.57720630476088,12.3831957992192,2.11464061944931,0.050887953617722,0.154523822033954,-4.18852152662533
"605","201516_at","SRM","6723","spermidine synthase",-0.757895277398802,9.68225831757553,-2.94201555762681,0.00974897548123059,0.0856191478724928,-2.70771810733575
"606","201531_at","ZFP36","7538","ZFP36 ring finger protein",0.418831203415829,10.9887584787421,1.14625198380226,0.268926405827991,0.421262357452294,-5.53982474151406
"607","201539_s_at","FHL1","2273","four and a half LIM domains 1",0.611020309295796,8.260076389146,1.71997910313309,0.105157582013971,0.228824350163275,-4.80602389004498
"608","201559_s_at","CLIC4","25932","chloride intracellular channel 4",-0.304466971149729,8.38150527418423,-0.870531341894482,0.397175299968551,0.548262784083572,-5.80493657999908
"609","201566_x_at","ID2","3398","inhibitor of DNA binding 2",0.71521022301515,9.27409947984122,2.12588900496494,0.0498085666345704,0.153082854017287,-4.16986197904442
"610","201577_at","NME1","4830","NME/NM23 nucleoside diphosphate kinase 1",-0.439272946145637,11.1632086123404,-1.65412049757819,0.118029312619982,0.244091780588433,-4.90111854163235
"611","201581_at","TMX4","56255","thioredoxin related transmembrane protein 4",0.576477588574607,10.1398509986401,2.07179880244068,0.0551985869630485,0.16112722617406,-4.25910326143312
"612","201596_x_at","KRT18","3875","keratin 18",-0.494692379261801,11.6012621336629,-1.49713999376646,0.154264990843822,0.288970767030383,-5.11721891910985
"613","201604_s_at","PPP1R12A","4659","protein phosphatase 1 regulatory subunit 12A",0.938930438134852,10.7261546492334,2.66178756845375,0.0172991994476112,0.100758847590936,-3.22939713485297
"614","201610_at","ICMT","23463","isoprenylcysteine carboxyl methyltransferase",0.785567575823279,8.80808997222224,2.27990268613387,0.037006327175104,0.134511273214509,-3.90934468813587
"615","201619_at","PRDX3","10935","peroxiredoxin 3",0.901771032238832,12.0769390761838,2.721002641552,0.0153382478178354,0.0963463536652077,-3.12047555590613
"616","201624_at","DARS1","1615","aspartyl-tRNA synthetase 1",0.490976201413432,10.779911264299,1.73820600066602,0.101818313824188,0.224954697735087,-4.77926676250434
"617","201625_s_at","INSIG1","3638","insulin induced gene 1",-0.188619246828521,11.3134394440927,-0.595639420868318,0.559937631961971,0.69581803784582,-6.00302405079889
"618","201629_s_at","ACP1","52","acid phosphatase 1",-0.134794541885467,8.9676965217707,-0.383965995644098,0.706173471437794,0.806963975970148,-6.10697469875377
"619","201647_s_at","SCARB2","950","scavenger receptor class B member 2",-0.217903170566288,8.6121514039926,-0.759393442721082,0.458910941005461,0.605954656133913,-5.89333161834565
"620","201649_at","UBE2L6","9246","ubiquitin conjugating enzyme E2 L6",0.619264620281191,11.0241321375449,2.69863987060295,0.0160522275645641,0.0980318933282478,-3.16170248670782
"621","201650_at","KRT19","3880","keratin 19",0.22343712333211,11.5178471524468,0.554548486070126,0.587046800583501,0.718266197092315,-6.026593165373
"622","201663_s_at","SMC4","10051","structural maintenance of chromosomes 4",-0.0239169871572873,8.75712157341983,-0.0814573306025438,0.936111569370208,0.960869102528138,-6.17837140133469
"623","201688_s_at","TPD52","7163","tumor protein D52",0.88343211891134,7.69504291017384,2.46701968786814,0.0255900810702081,0.114211724542316,-3.58153828016633
"624","201693_s_at","EGR1","1958","early growth response 1",-0.433049739326977,7.84511687219071,-0.994375796919202,0.335176367721882,0.487353588581485,-5.69370133866812
"625","201720_s_at","LAPTM5","7805","lysosomal protein transmembrane 5",0.862662064842786,9.40764792606177,3.22751258902227,0.0053915539567007,0.073499995020536,-2.1636463893851
"626","201727_s_at","ELAVL1","1994","ELAV like RNA binding protein 1",-0.59757698614988,8.41394126360921,-2.35420646051359,0.0319945401486531,0.125392743208863,-3.78054655522536
"627","201728_s_at","KIAA0100","9703","KIAA0100",-0.46119385692964,9.96753224998724,-1.49707408760629,0.154281973753533,0.288970767030383,-5.11730636924122
"628","201732_s_at","CLCN3","1182","chloride voltage-gated channel 3",-0.0186400033688052,8.62369850037419,-0.0612404971002169,0.951943436323821,0.970608993898797,-6.1798413182775
"629","201737_s_at","MARCHF6","10299","membrane associated ring-CH-type finger 6",-0.0325733882011576,9.54941174703129,-0.0997546842170975,0.921806548757755,0.951420550835711,-6.17668233030316
"630","201743_at","CD14","929","CD14 molecule",0.415600571943683,8.29618899005759,1.66326787863828,0.11616386576014,0.241986171582622,-4.88806153673436
"631","201753_s_at","ADD3","120","adducin 3",0.705553337461243,9.38593816438706,1.91989423273825,0.0733005269783285,0.184679249789555,-4.50277137235051
"632","201768_s_at","CLINT1","9685","clathrin interactor 1",-0.00215019829821905,9.75092450566975,-0.00787292114718443,0.993817930881605,0.996917386210129,-6.18172105581775
"633","201772_at","AZIN1","51582","antizyme inhibitor 1",0.623361473050137,9.18519118156929,1.75820154800525,0.0982619356920358,0.220412317487248,-4.74969954481187
"634","201773_at","ADNP","23394","activity dependent neuroprotector homeobox",0.472567278447201,11.948434526844,1.53994483630766,0.143560078151675,0.276380547403454,-5.05982710358727
"635","201790_s_at","DHCR7","1717","7-dehydrocholesterol reductase",-0.396840092027485,10.6117855466221,-1.23504366437829,0.235047059277577,0.382938426032332,-5.44139547003139
"636","201792_at","AEBP1","165","AE binding protein 1",0.20965101724846,11.8843751507311,0.772741927362318,0.451196002152198,0.59894614281228,-5.88330023131981
"637","201793_x_at","SMG7","9887","SMG7 nonsense mediated mRNA decay factor",-0.381960208688671,9.15830091189369,-1.51569644460381,0.149544990123435,0.283529551091734,-5.09248407142711
"638","201813_s_at","TBC1D5","9779","TBC1 domain family member 5",0.140477349399459,8.73836616234986,0.468347288035545,0.645997009628566,0.763988022641615,-6.07076017296467
"639","201830_s_at","NET1","10276","neuroepithelial cell transforming 1",0.395564855038078,11.6353722523473,1.36469562695025,0.191662361710331,0.333354359156419,-5.28707895848245
"640","201831_s_at","USO1","8615","USO1 vesicle transport factor",0.162762474951748,9.28142856822065,0.569684268413882,0.576983685968997,0.710020551956391,-6.01809904789744
"641","201839_s_at","EPCAM","4072","epithelial cell adhesion molecule",-0.000327874687148011,10.6435202806057,-0.00107181465278621,0.999158367825782,0.999554701966134,-6.18175206274187
"642","201844_s_at","RYBP","23429","RING1 and YY1 binding protein",0.0892530296314877,9.45673044098548,0.239325107279979,0.8139615263267,0.881791653520591,-6.15261451406079
